s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,true,true,1,-0.7985027289542492,139.0,3852323
true,false,false,false,false,true,true,true,false,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,1,-0.7985027289542492,139.0,3920193
false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,true,true,false,false,true,false,true,false,false,true,false,false,true,true,true,false,false,true,true,2,-0.8404294985164433,373.0,3986797
false,true,false,false,false,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true,true,false,false,false,19,-0.9383800709749659,2479.0,4055463
false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,true,false,true,true,true,false,1,-0.5557775018082439,122.0,4119873
false,false,true,false,false,false,false,false,true,true,false,true,true,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,true,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,true,true,false,false,true,false,false,4,-0.9137265667860263,514.0,4186173
false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,false,false,true,false,true,true,true,false,false,1,-0.6029930236653993,119.0,4252106
false,true,true,true,false,false,false,false,false,true,true,true,false,false,true,false,true,true,false,true,true,false,false,true,true,false,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,false,true,false,false,true,false,true,5,-0.9699515917936219,815.0,4319472
true,true,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,false,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,false,false,true,true,true,4,-0.9192263612175173,650.0,4387587
false,false,false,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,1,-0.8734918639447093,93.0,4452595
false,true,true,false,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,false,false,true,true,15,-0.9422628217137962,2407.0,4522168
false,false,false,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,1,-0.5652658182380194,134.0,4586366
false,false,false,false,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,false,true,true,false,false,true,2,-0.8564864444065615,196.0,4652329
false,true,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,false,true,false,false,false,true,true,true,true,true,false,true,false,true,false,true,false,false,true,false,false,true,false,true,5,-0.9261973563138083,724.0,4717940
false,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,1,-0.8184482311811985,128.0,4782571
true,false,false,true,true,true,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,true,true,true,false,1,-0.7985027289542492,109.0,4848974
false,true,false,false,true,true,false,false,false,true,false,true,true,true,true,false,false,false,true,false,false,true,false,true,false,false,true,true,true,false,true,false,false,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,true,false,false,true,1,-0.8734918639447093,146.0,4915126
